,CVE_ENT,CVE_MUN,POB_NIÑOS,POB_NIÑOS_PER
698,15,029,32016.0,0.1594819427148194
699,15,027,2071.0,0.16215158158471657
700,15,058,138312.0,0.12839860082732396
701,15,046,3338.0,0.1679327866378226
702,15,105,6343.0,0.1997040488634217
703,15,033,232552.0,0.14133875304494115
704,15,043,5755.0,0.18753869716818197
705,15,074,31354.0,0.21634787888824486
706,15,087,20632.0,0.19507214038537904
707,15,104,80581.0,0.11987616817563768
708,15,096,6209.0,0.15723366000658412
709,15,086,7347.0,0.20983035357285656
710,15,082,17127.0,0.21602633636891097
711,15,102,2747.0,0.16735713415377118
712,15,055,2292.0,0.16600275222713118
713,15,069,770.0,0.1583710407239819
714,15,097,4009.0,0.21691375392273562
715,15,080,5114.0,0.21180368606336716
716,15,095,15676.0,0.1511726585403487
717,15,054,31701.0,0.13082989760923128
718,15,094,3573.0,0.17429268292682926
719,15,093,5466.0,0.16785407198132907
720,15,078,1991.0,0.20464590399835544
721,15,077,1352.0,0.20203227734608487
722,15,021,8490.0,0.21970343917397717
723,15,050,5101.0,0.18811771647735653
724,15,101,15291.0,0.18147616278379758
725,15,025,67021.0,0.1675286271706282
726,15,023,7145.0,0.17475846887611593
727,15,045,14832.0,0.16917794937892805
728,15,115,9516.0,0.17418044039316896
729,15,117,2720.0,0.20115367549179117
730,15,124,23131.0,0.23112048120541157
731,15,066,1024.0,0.20936413821304437
732,15,057,111227.0,0.13329634219123382
733,15,125,2552.0,0.1714708056171471
734,15,083,2578.0,0.1824486907289455
735,15,056,6649.0,0.2004884814859486
736,15,106,140584.0,0.1543847627079929
737,15,110,11413.0,0.18530605617795096
738,15,116,1096.0,0.21452339009590918
739,15,119,4195.0,0.22274730526204004
740,15,120,48476.0,0.17284769392594176
741,15,035,28669.0,0.17562054348092426
742,15,037,41152.0,0.14441071710560946
743,15,038,2080.0,0.1743649928745075
744,15,039,83181.0,0.1534107570668983
745,15,065,5953.0,0.16385455946712174
746,15,067,15657.0,0.17635132852009958
747,15,051,28196.0,0.16554040169791048
748,15,070,51776.0,0.17026650180210992
749,15,084,7472.0,0.1714036657261487
750,15,053,10106.0,0.1650767722966351
751,15,071,2677.0,0.1786453119786453
752,15,072,2649.0,0.1658527422990233
753,15,073,5417.0,0.16948251048119642
754,15,076,16874.0,0.17321234268820956
755,15,009,8443.0,0.15798731311165584
756,15,048,11908.0,0.17192192192192193
757,15,031,126716.0,0.17968981541223467
758,15,047,15208.0,0.19795381771796006
759,15,042,28900.0,0.18046821823540798
760,15,040,6973.0,0.1889138739129257
761,15,036,7925.0,0.16949333789593002
762,15,034,2207.0,0.2038422462362612
763,15,041,1391.0,0.21482625482625484
764,15,079,2579.0,0.18006004328702088
765,15,123,6364.0,0.22080355284157935
766,15,114,24116.0,0.22289178897556286
767,15,085,12430.0,0.18715933387538772
768,15,088,19491.0,0.18620136228588896
769,15,099,41394.0,0.14913424748344514
770,15,030,4607.0,0.1663657373970822
771,15,081,80163.0,0.14641563607870642
772,15,089,1913.0,0.16841271238665376
773,15,090,17122.0,0.18915574802801652
774,15,003,9306.0,0.18889294848374133
775,15,005,32376.0,0.18544336061676986
776,15,068,5551.0,0.18031508851713496
777,15,063,7413.0,0.2046489799298788
778,15,113,14986.0,0.2169180441768231
779,15,112,10082.0,0.19577459318808496
780,15,111,11335.0,0.21276396058188643
781,15,028,4675.0,0.15559993343318357
782,15,075,4630.0,0.1586594476046878
783,15,091,11110.0,0.16972456041186085
784,15,121,71330.0,0.12848478735074204
785,15,122,68700.0,0.1753754489688077
786,15,108,24597.0,0.15602778394493957
787,15,006,2286.0,0.18008507956514888
788,15,012,2378.0,0.18314849044978435
789,16,088,20091.0,0.17544732912420424
790,16,054,1274.0,0.15958912689465113
791,16,055,9724.0,0.21263010583398934
792,16,061,5970.0,0.2409784451441027
793,16,099,2979.0,0.20790006280968665
794,16,075,15483.0,0.19614872996769495
795,16,076,13844.0,0.17640837442817642
796,16,033,4282.0,0.1994782446659834
797,16,035,6396.0,0.20883534136546184
798,16,036,1922.0,0.16506355204397113
799,16,037,1071.0,0.13480176211453745
800,16,038,7581.0,0.18061611035665784
801,16,039,1912.0,0.21209095951192458
802,16,040,3386.0,0.18417187924938808
803,16,041,3225.0,0.2010222526958798
804,16,042,2669.0,0.18661725632778633
805,16,049,4318.0,0.2262391281567641
806,16,050,18452.0,0.20660388977841476
807,16,051,2396.0,0.17135092612457983
808,16,052,35454.0,0.18088498645428897
809,16,053,130196.0,0.15334260640972944
810,16,014,3448.0,0.2025613911408765
811,16,015,3961.0,0.20175215198899812
812,16,016,3318.0,0.1582637729549249
813,16,017,7543.0,0.21508411747932707
814,16,011,2241.0,0.19185001284136632
815,16,010,3788.0,0.18630729883926814
816,16,113,4458.0,0.1700682867279594
817,16,110,8945.0,0.18253239465360677
818,16,109,402.0,0.12438118811881188
819,16,108,36405.0,0.17770672654495753
820,16,107,13152.0,0.17118535969490686
821,16,106,6172.0,0.1910658452775284
822,16,112,29220.0,0.18604828850855745
823,16,009,7209.0,0.1987702657990515
824,16,008,5787.0,0.23451937104879234
825,16,007,719.0,0.20374043638424483
826,16,006,25184.0,0.19957049234889968
827,16,005,2196.0,0.2016158648549394
828,16,004,2575.0,0.17232148832229138
829,16,003,4408.0,0.19165217391304348
830,16,002,3055.0,0.2070624915277213
831,16,111,4108.0,0.2232366047168786
832,16,101,1860.0,0.2100508187464709
833,16,100,2866.0,0.19220709543290188
834,16,095,2079.0,0.1686815415821501
835,16,094,1032.0,0.16074766355140188
836,16,093,5967.0,0.20895783723210534
837,16,092,2720.0,0.21190401994390776
838,16,034,24430.0,0.1943330787832506
839,16,089,4291.0,0.17824208689872892
840,16,085,6645.0,0.1884785568413887
841,16,084,6583.0,0.20756085256652793
842,16,105,3964.0,0.1889238394814603
843,16,074,1902.0,0.1802331090685113
844,16,073,5009.0,0.18431704445098615
845,16,071,11993.0,0.1731591105977476
846,16,018,1664.0,0.17545339519190215
847,16,019,3647.0,0.18056243192395285
848,16,020,5338.0,0.1784687395519893
849,16,103,4292.0,0.18287954322723593
850,16,021,2673.0,0.1974296476844671
851,16,022,4074.0,0.1620653989975336
852,16,067,2751.0,0.16551350700920522
853,16,072,2514.0,0.18007306066900652
854,16,086,2707.0,0.17426290717136603
855,16,087,3111.0,0.19956379498364232
856,16,070,2400.0,0.15480874669418823
857,16,069,18407.0,0.1728519109775566
858,16,068,5961.0,0.20283099118717887
859,16,066,18827.0,0.19136630684474804
860,16,065,7649.0,0.1928789368837784
861,16,064,5571.0,0.2076252236135957
862,16,063,2575.0,0.17294647054872725
863,16,062,4245.0,0.2018736922198973
864,16,060,1629.0,0.17261841686976792
865,16,059,1767.0,0.19574609504818877
866,16,058,4260.0,0.2030408464801487
867,16,057,1901.0,0.23194241093216203
868,16,090,3407.0,0.20869831546707504
869,16,091,2624.0,0.17570644167671087
870,16,046,2907.0,0.19463042313872522
871,16,047,4074.0,0.2054048603408289
872,16,048,1089.0,0.18955613577023497
873,16,096,1152.0,0.1929325071177357
874,16,097,6357.0,0.21878441629955947
875,16,056,6857.0,0.2103503282409964
876,16,102,66245.0,0.1856715229857674
877,16,024,4492.0,0.2182065481395123
878,16,098,4820.0,0.1871335947509415
879,16,031,3139.0,0.1948237338629593
880,16,012,9428.0,0.2070358821204269
881,16,080,4320.0,0.21781878687036757
882,16,032,2990.0,0.19026407890550429
883,16,001,2041.0,0.18060348641713123
884,16,043,13475.0,0.19591166165074658
885,16,044,2013.0,0.15549204387455584
886,16,045,6107.0,0.1688976160185851
887,16,081,1956.0,0.21551344204495373
888,16,082,17471.0,0.21965049031933617
889,16,083,7419.0,0.22177383194332348
890,16,013,2078.0,0.22646033129904097
891,16,077,3280.0,0.18555184703286756
892,16,104,2569.0,0.16193898134140192
893,16,079,10385.0,0.2081329164662498
894,16,078,1952.0,0.15235716515766468
895,16,023,1743.0,0.1673226456753384
896,16,025,8049.0,0.19844674556213018
897,16,026,967.0,0.2025979467839933
898,16,027,735.0,0.1486650485436893
899,16,028,766.0,0.1463787502388687
900,16,029,2684.0,0.21746880570409982
901,16,030,1641.0,0.13848101265822785
902,17,006,28646.0,0.1530905631740399
903,17,003,7466.0,0.19058559248481136
904,17,021,1235.0,0.1621373244059341
905,17,030,10019.0,0.17864593548847243
906,17,027,2247.0,0.17623529411764705
907,17,008,16582.0,0.15489523880694608
908,17,023,1492.0,0.18783834823114692
909,17,004,15445.0,0.17192822316717501
910,17,007,49122.0,0.12978894302412836
911,17,031,5024.0,0.13919210949188232
912,17,020,8495.0,0.15449106152363287
913,17,019,4686.0,0.16663110731811392
914,17,005,1676.0,0.15931558935361217
915,17,012,8501.0,0.1473769980236469
916,17,017,6702.0,0.16747463641361388
917,17,009,4056.0,0.16544972465837243
918,17,015,2530.0,0.16010631565624606
919,17,013,2770.0,0.1659278782796214
920,17,011,31285.0,0.14527041145632602
921,17,032,1579.0,0.1584545910687406
922,17,014,1611.0,0.16689112193100591
923,17,024,8445.0,0.16116719784728717
924,17,018,19305.0,0.1578973197124232
925,17,029,16674.0,0.15762904140669315
926,17,016,3464.0,0.18023830584317602
927,17,034,2191.0,0.19309068476249228
928,17,033,2850.0,0.17195607578134428
929,17,035,4860.0,0.17478870706707428
930,17,022,2812.0,0.18932202248703967
931,17,025,5122.0,0.15158779484447601
932,17,036,1539.0,0.19592616168045832
933,17,001,3186.0,0.18104330037504263
934,17,028,12099.0,0.1645249459470485
935,17,010,3204.0,0.17411150961851973
936,17,026,3211.0,0.1654472382522671
937,17,002,4243.0,0.16815948002536463
938,18,014,4262.0,0.17108907711452773
939,18,008,11508.0,0.17642459642183692
940,18,020,36438.0,0.1941992837042722
941,18,003,1918.0,0.1662621359223301
942,18,007,4118.0,0.21313596604730603
943,18,006,5321.0,0.18161029386668487
944,18,005,3076.0,0.25151267375306624
945,18,019,3006.0,0.21911218018806036
946,18,012,7083.0,0.17060070330940796
947,18,018,4611.0,0.1533728046833422
948,18,017,67097.0,0.15753279927874456
949,18,011,4643.0,0.19268758300132802
950,18,010,5825.0,0.17353352995501534
951,18,009,13742.0,0.28900105152471084
952,18,004,13456.0,0.17376930626581952
953,18,002,2463.0,0.16000779575131555
954,18,001,6525.0,0.17525247099269445
955,18,013,1152.0,0.14994142912924638
956,18,016,5863.0,0.15788339841120236
957,18,015,15436.0,0.16424596460986796
958,19,039,146195.0,0.12790530833932637
959,19,018,85570.0,0.21543031935650356
960,19,006,108255.0,0.16490622486533915
961,19,016,558.0,0.17137592137592136
962,19,010,24659.0,0.23602098049350104
963,19,020,988.0,0.17944061024337088
964,19,019,14220.0,0.10758952553170562
965,19,021,83747.0,0.17403312046848277
966,19,048,47976.0,0.15661950496536325
967,19,011,1151.0,0.15681198910081745
968,19,022,2026.0,0.1435962860585442
969,19,008,597.0,0.1630701993990713
970,19,001,532.0,0.1788836583725622
971,19,014,6900.0,0.19119929062292174
972,19,013,1583.0,0.1594159113796576
973,19,024,1197.0,0.19054441260744986
974,19,007,2391.0,0.15948505869797225
975,19,045,18145.0,0.20912569439642256
976,19,009,20221.0,0.16528932375323901
977,19,012,14889.0,0.2165767233479279
978,19,038,10503.0,0.15576615056059798
979,19,023,220.0,0.12168141592920353
980,19,029,1044.0,0.14859094790777114
981,19,028,218.0,0.15728715728715728
982,19,030,530.0,0.16070345664038813
983,19,037,1119.0,0.18501984126984128
984,19,050,203.0,0.13079896907216496
985,19,034,858.0,0.16761086149638602
986,19,015,188.0,0.13823529411764707
987,19,035,213.0,0.14362778152393796
988,19,033,13259.0,0.15660359530390003
989,19,036,1656.0,0.21641400940930475
990,19,032,954.0,0.17828443281629602
991,19,043,391.0,0.16449305847707194
992,19,047,2647.0,0.16455302747730946
993,19,031,92672.0,0.1965376026195965
994,19,027,228.0,0.11638591117917305
995,19,049,6501.0,0.1389577633378933
996,19,025,20868.0,0.20428981194137974
997,19,017,7584.0,0.18541427279172676
998,19,051,470.0,0.13154212146655472
999,19,046,43436.0,0.10537628669647428
1000,19,026,82686.0,0.12856549787527813
1001,19,044,5021.0,0.1446598864847734
1002,19,042,685.0,0.12711078122100575
1003,19,041,33010.0,0.22360862732347045
1004,19,005,3272.0,0.1814753189129229
1005,19,040,102.0,0.11258278145695365
1006,19,004,5764.0,0.16333701720082747
1007,19,003,200.0,0.14214641080312723
1008,19,002,426.0,0.12596096984033117
1009,20,084,521.0,0.125
1010,20,481,318.0,0.16754478398314016
1011,20,517,1243.0,0.20617017747553493
1012,20,524,30.0,0.09174311926605505
1013,20,378,691.0,0.18575268817204302
1014,20,054,62.0,0.15346534653465346
1015,20,542,142.0,0.1600901916572717
1016,20,489,998.0,0.20330006111224283
1017,20,544,181.0,0.1753875968992248
1018,20,490,570.0,0.19166106254203094
1019,20,333,561.0,0.1703096539162113
1020,20,334,9629.0,0.19051858886844344
1021,20,562,291.0,0.17300832342449465
1022,20,133,754.0,0.1916624300965938
1023,20,134,6316.0,0.2216140350877193
1024,20,138,53.0,0.11751662971175167
1025,20,149,455.0,0.22535908865775137
1026,20,161,441.0,0.16153846153846155
1027,20,159,1183.0,0.213653603034134
1028,20,437,1808.0,0.18729928519631203
1029,20,441,2066.0,0.22373835824128221
1030,20,446,984.0,0.16378162450066577
1031,20,447,3521.0,0.205906432748538
1032,20,469,7890.0,0.2271484093853462
1033,20,511,663.0,0.19880059970014993
1034,20,513,1792.0,0.19851556441785753
1035,20,278,7993.0,0.20663357634041674
1036,20,457,584.0,0.17453676031081888
1037,20,163,288.0,0.18262523779327838
1038,20,166,1902.0,0.16816976127320954
1039,20,237,259.0,0.16517857142857142
1040,20,506,113.0,0.14160401002506265
1041,20,482,10887.0,0.19496776504297994
1042,20,508,236.0,0.14585908529048208
1043,20,205,3325.0,0.19571487433044912
1044,20,271,711.0,0.22260488415779586
1045,20,329,201.0,0.17432784041630528
1046,20,330,815.0,0.18971135940409684
1047,20,238,192.0,0.193158953722334
1048,20,545,1947.0,0.19279136548173087
1049,20,546,860.0,0.13454317897371715
1050,20,547,167.0,0.16616915422885573
1051,20,170,579.0,0.1564864864864865
1052,20,230,173.0,0.18562231759656653
1053,20,168,206.0,0.21961620469083157
1054,20,184,27088.0,0.16988184532022177
1055,20,185,1709.0,0.1911846962747511
1056,20,186,99.0,0.18893129770992367
1057,20,214,339.0,0.16674864731923267
1058,20,220,481.0,0.1786775631500743
1059,20,227,2779.0,0.1515349800970609
1060,20,261,1502.0,0.21667628390075014
1061,20,552,46.0,0.11219512195121951
1062,20,262,168.0,0.16952573158425832
1063,20,266,1536.0,0.1796281136709157
1064,20,246,107.0,0.1751227495908347
1065,20,277,2503.0,0.20267206477732794
1066,20,550,862.0,0.14954892435808467
1067,20,253,333.0,0.16476991588322612
1068,20,254,593.0,0.18490801371998752
1069,20,272,1553.0,0.24840051183621242
1070,20,273,856.0,0.22420115243583028
1071,20,275,1388.0,0.19050233324183366
1072,20,551,5400.0,0.17848879487009983
1073,20,357,99.0,0.11674528301886793
1074,20,553,1997.0,0.16549266594845446
1075,20,265,1099.0,0.16376098942035464
1076,20,493,82.0,0.15045871559633028
1077,20,318,9145.0,0.18370831659300924
1078,20,327,2954.0,0.19083920149880484
1079,20,554,1269.0,0.2149390243902439
1080,20,555,556.0,0.1626206493126645
1081,20,556,53.0,0.17320261437908496
1082,20,018,132.0,0.17553191489361702
1083,20,036,977.0,0.185882800608828
1084,20,338,1672.0,0.1613743847119004
1085,20,344,609.0,0.21680313278746885
1086,20,366,837.0,0.22769314472252447
1087,20,377,2081.0,0.19162062615101288
1088,20,451,151.0,0.1481844946025515
1089,20,404,92.0,0.12089356110381078
1090,20,407,1713.0,0.1788473585299645
1091,20,502,1059.0,0.20809589310277068
1092,20,005,2113.0,0.13845750606120175
1093,20,558,189.0,0.1373546511627907
1094,20,561,518.0,0.17535545023696683
1095,20,056,279.0,0.19294605809128632
1096,20,563,197.0,0.15823293172690764
1097,20,564,207.0,0.17322175732217573
1098,20,565,8567.0,0.1843793044077135
1099,20,099,69.0,0.18110236220472442
1100,20,491,1146.0,0.23245436105476674
1101,20,497,949.0,0.22419088117174582
1102,20,549,2001.0,0.17453118185782818
1103,20,031,1282.0,0.17842727905358385
1104,20,279,493.0,0.16814461118690313
1105,20,401,5429.0,0.20073208607557494
1106,20,367,831.0,0.18136185072020952
1107,20,503,56.0,0.13176470588235295
1108,20,379,579.0,0.19620467638088784
1109,20,494,1330.0,0.2111111111111111
1110,20,500,1541.0,0.19284194719058942
1111,20,499,297.0,0.15452653485952134
1112,20,058,2423.0,0.19045747523974219
1113,20,059,9772.0,0.19398511166253102
1114,20,177,1811.0,0.17472262421611193
1115,20,359,72.0,0.1130298273155416
1116,20,364,4040.0,0.2165755333976627
1117,20,569,238.0,0.16368638239339753
1118,20,570,3873.0,0.17530439505725795
1119,20,567,720.0,0.21289178001182732
1120,20,057,6905.0,0.18083964067778854
1121,20,423,40.0,0.08830022075055188
1122,20,112,301.0,0.11684782608695653
1123,20,510,135.0,0.17763157894736842
1124,20,371,162.0,0.1643002028397566
1125,20,424,772.0,0.20353282362246244
1126,20,406,4374.0,0.20373561879919885
1127,20,410,659.0,0.1928028086600351
1128,20,435,737.0,0.20609619686800895
1129,20,417,1854.0,0.19148936170212766
1130,20,422,78.0,0.12935323383084577
1131,20,439,5230.0,0.20633605554898016
1132,20,450,3704.0,0.26734031035727174
1133,20,075,353.0,0.13270676691729325
1134,20,501,143.0,0.1432865731462926
1135,20,504,305.0,0.1918238993710692
1136,20,505,1101.0,0.14334071084494207
1137,20,251,275.0,0.22596548890714874
1138,20,459,689.0,0.14127537420545416
1139,20,477,241.0,0.1816126601356443
1140,20,484,965.0,0.2164647824136384
1141,20,485,779.0,0.24856413529036375
1142,20,492,439.0,0.15882778581765558
1143,20,495,693.0,0.22878837900297128
1144,20,534,695.0,0.19789293849658315
1145,20,537,1169.0,0.17421758569299553
1146,20,543,1394.0,0.21829000939555276
1147,20,548,399.0,0.20357142857142857
1148,20,463,52.0,0.09904761904761905
1149,20,467,3802.0,0.1989326077856844
1150,20,559,4308.0,0.18676030693198076
1151,20,169,854.0,0.20089390731592566
1152,20,117,420.0,0.18978761861726162
1153,20,512,265.0,0.24069028156221617
1154,20,514,188.0,0.1997874601487779
1155,20,118,360.0,0.1506906655504395
1156,20,518,11.0,0.09734513274336283
1157,20,568,331.0,0.1952802359882006
1158,20,521,37.0,0.148
1159,20,001,129.0,0.15338882282996433
1160,20,256,37.0,0.1615720524017467
1161,20,003,434.0,0.17039654495484885
1162,20,263,660.0,0.20728643216080403
1163,20,004,190.0,0.17163504968383017
1164,20,007,353.0,0.1473903966597077
1165,20,267,25.0,0.10204081632653061
1166,20,011,314.0,0.2239657631954351
1167,20,027,345.0,0.1583295089490592
1168,20,030,1240.0,0.1420389461626575
1169,20,519,529.0,0.15623154164205552
1170,20,013,461.0,0.15149523496549458
1171,20,460,1040.0,0.1983975581838993
1172,20,044,7110.0,0.17369423950749988
1173,20,017,662.0,0.18353202107014138
1174,20,507,669.0,0.2120443740095087
1175,20,049,214.0,0.18074324324324326
1176,20,520,1204.0,0.16285675639118086
1177,20,019,430.0,0.15613652868554828
1178,20,022,91.0,0.1133250311332503
1179,20,024,624.0,0.1712403951701427
1180,20,025,1973.0,0.17374075378654455
1181,20,026,1676.0,0.18550083010514665
1182,20,029,854.0,0.20260972716488732
1183,20,032,207.0,0.19220055710306408
1184,20,515,10927.0,0.16131032344734939
1185,20,516,1186.0,0.22547528517110266
1186,20,033,411.0,0.1403209286445886
1187,20,050,722.0,0.19253333333333333
1188,20,034,218.0,0.16925465838509315
1189,20,035,139.0,0.2115677321156773
1190,20,051,1013.0,0.21263643996641476
1191,20,536,60.0,0.133630289532294
1192,20,037,864.0,0.19529837251356238
1193,20,040,1497.0,0.23445575567736884
1194,20,041,6085.0,0.19189530116682435
1195,20,042,1670.0,0.19916517590936195
1196,20,045,1174.0,0.14883367139959433
1197,20,053,152.0,0.11719352351580571
1198,20,046,435.0,0.14780835881753313
1199,20,047,7.0,0.08641975308641975
1200,20,048,370.0,0.25819958129797627
1201,20,522,252.0,0.2091286307053942
1202,20,456,280.0,0.16796640671865626
1203,20,060,446.0,0.17933252915158826
1204,20,061,623.0,0.2153473902523332
1205,20,062,70.0,0.14056224899598393
1206,20,063,574.0,0.13370603307710227
1207,20,065,167.0,0.15477293790546803
1208,20,069,702.0,0.23001310615989515
1209,20,070,1310.0,0.2041770573566085
1210,20,071,640.0,0.1966205837173579
1211,20,072,1663.0,0.20635314555155726
1212,20,074,78.0,0.17105263157894737
1213,20,076,643.0,0.18850776898270302
1214,20,190,4403.0,0.19617715202281233
1215,20,078,191.0,0.14681014604150652
1216,20,077,711.0,0.16270022883295193
1217,20,523,251.0,0.15370483772198407
1218,20,081,289.0,0.1544628540887226
1219,20,080,249.0,0.15630885122410546
1220,20,082,793.0,0.19048762911362
1221,20,086,159.0,0.15406976744186046
1222,20,083,1933.0,0.16969537354051445
1223,20,092,295.0,0.1661036036036036
1224,20,087,994.0,0.1800398478536497
1225,20,089,366.0,0.158578856152513
1226,20,090,1194.0,0.1915303176130895
1227,20,091,842.0,0.13409778627169933
1228,20,094,328.0,0.1772972972972973
1229,20,096,110.0,0.1455026455026455
1230,20,097,245.0,0.1383399209486166
1231,20,098,791.0,0.18686510748877863
1232,20,095,908.0,0.19903551074090312
1233,20,100,51.0,0.1297709923664122
1234,20,101,126.0,0.16844919786096257
1235,20,102,832.0,0.15621479534359745
1236,20,233,227.0,0.13197674418604652
1237,20,103,1009.0,0.16639182058047494
1238,20,104,525.0,0.19408502772643252
1239,20,105,1593.0,0.20747590518364156
1240,20,107,4820.0,0.18339547979605814
1241,20,108,561.0,0.19107629427792916
1242,20,109,218.0,0.17694805194805194
1243,20,110,370.0,0.22182254196642687
1244,20,111,1080.0,0.22162938641493946
1245,20,527,509.0,0.20441767068273092
1246,20,116,845.0,0.20455095618494312
1247,20,114,91.0,0.13501483679525222
1248,20,115,1495.0,0.14387450678471755
1249,20,413,8832.0,0.1736463371475758
1250,20,119,80.0,0.10884353741496598
1251,20,120,67.0,0.1492204899777283
1252,20,121,69.0,0.11577181208053691
1253,20,014,4334.0,0.15433373691332525
1254,20,015,1057.0,0.19734876773711726
1255,20,123,600.0,0.21208907741251326
1256,20,125,2276.0,0.19516377979763333
1257,20,122,115.0,0.17611026033690658
1258,20,528,134.0,0.14823008849557523
1259,20,124,3470.0,0.17617790414297319
1260,20,129,62.0,0.17415730337078653
1261,20,206,442.0,0.1825691862866584
1262,20,126,1103.0,0.20441067457375833
1263,20,020,1135.0,0.23416546317309675
1264,20,127,232.0,0.1853035143769968
1265,20,128,188.0,0.14008941877794337
1266,20,529,324.0,0.2198100407055631
1267,20,131,2006.0,0.17579528525107352
1268,20,130,976.0,0.18841698841698842
1269,20,152,582.0,0.2354368932038835
1270,20,153,1011.0,0.20590631364562118
1271,20,132,211.0,0.15289855072463768
1272,20,135,1576.0,0.19147126716073382
1273,20,136,2530.0,0.2075301451890739
1274,20,137,685.0,0.19855072463768117
1275,20,139,457.0,0.2082004555808656
1276,20,140,134.0,0.16502463054187191
1277,20,141,1883.0,0.2161882893226177
1278,20,160,251.0,0.17564730580825752
1279,20,142,106.0,0.12589073634204276
1280,20,143,1610.0,0.1701722862276715
1281,20,144,188.0,0.17488372093023255
1282,20,172,39.0,0.09558823529411764
1283,20,145,880.0,0.16874400767018216
1284,20,531,441.0,0.16883614088820828
1285,20,146,559.0,0.1994291830181948
1286,20,147,56.0,0.14893617021276595
1287,20,148,524.0,0.24014665444546288
1288,20,150,2531.0,0.18266454965357967
1289,20,151,42.0,0.1346153846153846
1290,20,157,2539.0,0.15088845308135734
1291,20,248,3323.0,0.21340954338192794
1292,20,158,458.0,0.2051052395879982
1293,20,162,402.0,0.19648093841642228
1294,20,164,590.0,0.204790003471017
1295,20,176,409.0,0.15009174311926604
1296,20,165,321.0,0.19705340699815838
1297,20,167,446.0,0.2075383899488134
1298,20,530,763.0,0.19449400968646444
1299,20,187,268.0,0.14823008849557523
1300,20,171,3906.0,0.21577726218097448
1301,20,188,2046.0,0.21292538245394943
1302,20,173,207.0,0.14207275223061083
1303,20,174,705.0,0.1544697633654689
1304,20,191,41.0,0.13851351351351351
1305,20,196,59.0,0.14496314496314497
1306,20,178,1071.0,0.1600418410041841
1307,20,197,513.0,0.15602189781021897
1308,20,180,461.0,0.19667235494880547
1309,20,204,97.0,0.1529968454258675
1310,20,181,66.0,0.1456953642384106
1311,20,480,205.0,0.15173945225758698
1312,20,182,441.0,0.20220082530949107
1313,20,183,308.0,0.2088135593220339
1314,20,189,638.0,0.20474967907573813
1315,20,192,181.0,0.11892247043363995
1316,20,193,484.0,0.1724260776629854
1317,20,194,184.0,0.13411078717201166
1318,20,195,147.0,0.13920454545454544
1319,20,199,64.0,0.12955465587044535
1320,20,200,614.0,0.1658115041857953
1321,20,201,369.0,0.19627659574468084
1322,20,202,1041.0,0.2274415556041075
1323,20,203,749.0,0.2117015262860373
1324,20,210,1079.0,0.18690455569028236
1325,20,208,1032.0,0.14868174614608845
1326,20,209,78.0,0.128500823723229
1327,20,566,633.0,0.2013358778625954
1328,20,215,160.0,0.1820250284414107
1329,20,218,75.0,0.13786764705882354
1330,20,284,613.0,0.19516077682266794
1331,20,216,230.0,0.185334407735697
1332,20,217,646.0,0.19428571428571428
1333,20,219,458.0,0.17166416791604197
1334,20,221,237.0,0.15863453815261044
1335,20,222,230.0,0.16129032258064516
1336,20,223,76.0,0.17272727272727273
1337,20,541,196.0,0.1258023106546855
1338,20,224,85.0,0.1321928460342146
1339,20,225,1140.0,0.19312214128409283
1340,20,016,2450.0,0.2561957544703545
1341,20,226,479.0,0.16122517670817907
1342,20,228,184.0,0.22088835534213686
1343,20,229,2423.0,0.26486663751639705
1344,20,231,602.0,0.18889237527455288
1345,20,232,4530.0,0.2041920216362407
1346,20,234,1497.0,0.20899064637721626
1347,20,235,748.0,0.19535126664925567
1348,20,236,327.0,0.23833819241982507
1349,20,239,125.0,0.125
1350,20,240,650.0,0.2364496180429247
1351,20,241,173.0,0.16731141199226304
1352,20,242,3004.0,0.24155677066580894
1353,20,243,328.0,0.1660759493670886
1354,20,244,783.0,0.19903406202338586
1355,20,249,793.0,0.2069955625163143
1356,20,525,2023.0,0.1620604021469198
1357,20,526,3345.0,0.20044343240651966
1358,20,245,260.0,0.19637462235649547
1359,20,269,749.0,0.17366102480871784
1360,20,247,227.0,0.14021000617665225
1361,20,250,202.0,0.16303470540758677
1362,20,255,395.0,0.19979767324228628
1363,20,252,465.0,0.1950503355704698
1364,20,257,161.0,0.15304182509505704
1365,20,258,102.0,0.14613180515759314
1366,20,259,429.0,0.20028011204481794
1367,20,260,428.0,0.1953445915107257
1368,20,268,232.0,0.20191470844212359
1369,20,276,97.0,0.14037626628075253
1370,20,281,35.0,0.11475409836065574
1371,20,274,238.0,0.17921686746987953
1372,20,532,775.0,0.19060501721593703
1373,20,280,288.0,0.14321233217304824
1374,20,533,498.0,0.18268525311812178
1375,20,368,369.0,0.17851959361393324
1376,20,282,103.0,0.15773353751914243
1377,20,052,929.0,0.1549366244162775
1378,20,283,186.0,0.1781609195402299
1379,20,535,668.0,0.20700340873876666
1380,20,286,514.0,0.16580645161290322
1381,20,285,727.0,0.19820065430752454
1382,20,288,100.0,0.17094017094017094
1383,20,289,233.0,0.19192751235584843
1384,20,290,186.0,0.17833173537871524
1385,20,292,315.0,0.20860927152317882
1386,20,380,368.0,0.1641391614629795
1387,20,294,1112.0,0.15806680881307747
1388,20,043,18787.0,0.16542220656863607
1389,20,295,1676.0,0.16726546906187625
1390,20,538,132.0,0.18513323983169705
1391,20,296,144.0,0.15078534031413612
